id,title,overview,tagline,genres_str,genres_names,keywords_names,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,production_companies_names,cast_names,original_language,status,combined_features
9794,Employee of the Month,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.","A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Comedy|Romance,"['Comedy', 'Romance']","['salesclerk', 'midlife crisis', 'prenzlauer berg', 'vulgar', 'slacker', 'business consultant']",2006-10-06,2006.0,12000000,38368909,103.0,9.559737,5.3,153,['Lionsgate'],"['Dane Cook', 'Jessica Simpson', 'Dax Shepard', 'Andy Dick', 'Tim Bagley']",en,Released,comedy romance salesclerk midlife crisis prenzlauer berg vulgar slacker dane cook jessica simpson dax shepard lionsgate
15037,Can't Hardly Wait,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']","['alcohol', 'regret', 'homophobia', 'radio', 'cheerleader', 'love letter', 'college', 'graduation', 'groupie', 'costume']",1998-06-12,1998.0,10000000,25605015,100.0,11.350382,6.1,122,['Columbia Pictures'],"['Jennifer Love Hewitt', 'Ethan Embry', 'Charlie Korsmo', 'Lauren Ambrose', 'Peter Facinelli']",en,Released,comedy drama romance alcohol regret homophobia radio cheerleader jennifer love hewitt ethan embry charlie korsmo columbia pictures
227,The Outsiders,"When two poor greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,Crime|Drama,"['Crime', 'Drama']","['street gang', ""children's home"", 'coming of age', 'gang', 'juvenile delinquent', 'based on young adult novel']",1983-03-25,1983.0,10000000,33697647,91.0,13.455373,6.9,291,"['American Zoetrope', 'Warner Bros.']","['Matt Dillon', 'Ralph Macchio', 'C. Thomas Howell', 'Patrick Swayze', 'Rob Lowe']",en,Released,crime drama street gang children's home coming of age gang juvenile delinquent matt dillon ralph macchio c. thomas howell american zoetrope warner bros.
294272,Pete's Dragon,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",Some secrets are too big to keep.,Adventure|Family|Fantasy,"['Adventure', 'Family', 'Fantasy']","['feral child', 'remake', 'dragon', 'orphan', '1980s', 'live action and animation']",2016-08-10,2016.0,65000000,143695338,102.0,31.974359,6.2,679,"['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures']","['Bryce Dallas Howard', 'Oakes Fegley', 'Wes Bentley', 'Karl Urban', 'Oona Laurence']",en,Released,adventure family fantasy feral child remake dragon orphan 1980s bryce dallas howard oakes fegley wes bentley walt disney pictures walt disney studios motion pictures
11336,The Dead Zone,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.","In his mind, he has the power to see the future. In his hands, he has the power to change it.",Horror|Science Fiction|Thriller,"['Horror', 'Science Fiction', 'Thriller']","['coma', 'sheriff', 'based on novel', 'sacrifice', 'suspense', 'psychopathic killer', 'premonition', 'independent film', 'vision', 'doctor']",1983-10-21,1983.0,10000000,20766616,103.0,16.78512,6.9,311,"['Paramount Pictures', 'Lorimar Film Entertainment', 'Dino De Laurentiis Company']","['Christopher Walken', 'Brooke Adams', 'Tom Skerritt', 'Martin Sheen', 'Herbert Lom']",en,Released,horror science fiction thriller coma sheriff based on novel sacrifice suspense christopher walken brooke adams tom skerritt paramount pictures lorimar film entertainment
283445,Sinister 2,A young mother and her twin sons move into a rural house that's marked for death.,"Be careful, children at play.",Horror,['Horror'],"['haunted house', 'sequel', 'twins']",2015-08-19,2015.0,10000000,52882018,97.0,26.090495,5.4,581,"['Alliance Films', 'Blumhouse Productions', 'IM Global']","['Shannyn Sossamon', 'James Ransone', 'Robert Daniel Sloan', 'Dartanian Sloan', 'Lea Coco']",en,Released,horror haunted house sequel twins shannyn sossamon james ransone robert daniel sloan alliance films blumhouse productions
10984,Valentine,Five friends are stalked and murdered by a masked assailant while preparing for Valentine's Day.,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Horror|Thriller,"['Horror', 'Thriller']","['mobbing', 'success', 'violence against women', 'revenge', 'serial killer', ""valentine's day""]",2001-02-01,2001.0,0,0,96.0,5.904126,5.0,114,"['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.']","['Denise Richards', 'David Boreanaz', 'Marley Shelton', 'Jessica Capshaw', 'Jessica Cauffiel']",en,Released,horror thriller mobbing success violence against women revenge serial killer denise richards david boreanaz marley shelton village roadshow pictures npv entertainment
22824,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",There are four kinds of alien encounters. The fourth kind is abduction.,Mystery|Science Fiction|Thriller,"['Mystery', 'Science Fiction', 'Thriller']","['brother sister relationship', 'wheelchair', 'hypnosis', 'investigation', 'cover-up', 'ufo', 'alaska', 'disappearance', 'hospital', 'alien abduction']",2009-11-06,2009.0,10000000,42333295,98.0,22.888173,5.8,441,"['Universal Pictures', 'Saga Film', 'Focus Films']","['Milla Jovovich', 'Will Patton', 'Hakeem Kae-Kazim', 'Corey Johnson', 'Enzo Cilenti']",en,Released,mystery science fiction thriller brother sister relationship wheelchair hypnosis investigation cover-up milla jovovich will patton hakeem kae-kazim universal pictures saga film
11545,Rushmore,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",Love. Expulsion. Revolution.,Comedy|Drama,"['Comedy', 'Drama']","['private school', 'lone wolf', 'theatre play', 'theatre group', 'theatre director', 'independent film']",1998-09-17,1998.0,9000000,17096053,93.0,18.289303,7.5,676,['Touchstone Pictures'],"['Jason Schwartzman', 'Olivia Williams', 'Bill Murray', 'Seymour Cassel', 'Mason Gamble']",en,Released,comedy drama private school lone wolf theatre play theatre group theatre director jason schwartzman olivia williams bill murray touchstone pictures
42684,Skyline,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",Don't look up,Science Fiction,['Science Fiction'],"['missile', 'light', 'transformation', 'low-budget', 'alien', 'fireplace', 'los angeles', 'cell phone', 'rooftop', 'duringcreditsstinger']",2010-11-11,2010.0,10000000,66821036,100.0,26.268209,4.7,507,"['Rogue Pictures', 'Relativity Media', 'Hydraulx']","['Eric Balfour', 'Scottie Thompson', 'David Zayas', 'Donald Faison', 'Brittany Daniel']",en,Released,science fiction missile light transformation low-budget alien eric balfour scottie thompson david zayas rogue pictures relativity media
268238,The Second Best Exotic Marigold Hotel,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,,Drama|Comedy,"['Drama', 'Comedy']","['india', 'retirement home']",2015-02-26,2015.0,10000000,85978266,122.0,17.592299,6.3,272,"['Fox Searchlight Pictures', 'Participant Media', 'Blueprint Pictures']","['Dev Patel', 'Judi Dench', 'Richard Gere', 'Maggie Smith', 'Bill Nighy']",en,Released,drama comedy india retirement home dev patel judi dench richard gere fox searchlight pictures participant media
15648,The Perfect Man,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",Is it all too good to be true?,Comedy|Drama|Family|Romance,"['Comedy', 'Drama', 'Family', 'Romance']","['mother', 'man-woman relation', 'single', 'matchmaking', 'single mother', 'catfishing']",2005-06-17,2005.0,0,0,100.0,11.158906,5.5,203,['Universal Pictures'],"['Hilary Duff', 'Heather Locklear', 'Chris Noth', ""Mike O'Malley"", 'Ben Feldman']",en,Released,comedy drama family romance mother man-woman relation single matchmaking single mother hilary duff heather locklear chris noth universal pictures
11891,Kung Pow: Enter the Fist,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters",,Action|Comedy,"['Action', 'Comedy']","['loss of family', 'loss of parents', 'supernatural powers', 'invulnerability', 'spoof', 'evil', 'murder hunt']",2002-01-25,2002.0,0,0,81.0,8.288813,6.1,159,"['Twentieth Century Fox Film Corporation', 'O Entertainment']","['Hui Lou Chen', 'Tad Horino', 'Steve Oedekerk', 'Jennifer Tung', 'Ming Lo']",en,Released,action comedy loss of family loss of parents supernatural powers invulnerability spoof hui lou chen tad horino steve oedekerk twentieth century fox film corporation o entertainment
9362,Tremors,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",The monster movie that breaks new ground.,Action|Horror,"['Action', 'Horror']","['nevada', 'small town', 'tractor', 'stranded', 'cult favorite', 'tentacle', 'rural', 'graboids', 'seismologist', 'binoculars']",1990-01-19,1990.0,11000000,48572000,96.0,32.579697,6.6,864,"['Universal Pictures', 'No Frills Film Production']","['Kevin Bacon', 'Fred Ward', 'Finn Carter', 'Michael Gross', 'Reba McEntire']",en,Released,action horror nevada small town tractor stranded cult favorite kevin bacon fred ward finn carter universal pictures no frills film production
9902,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",It's the last one you'll ever take.,Horror|Thriller,"['Horror', 'Thriller']","['life and death', 'death of a friend', 'parts of dead body']",2003-05-30,2003.0,12600000,28650575,84.0,33.555764,6.0,635,"['Summit Entertainment', 'Newmarket Capital Group', 'Regency Enterprises']","['Desmond Harrington', 'Eliza Dushku', 'Emmanuelle Chriqui', 'Jeremy Sisto', 'Kevin Zegers']",en,Released,horror thriller life and death death of a friend parts of dead body desmond harrington eliza dushku emmanuelle chriqui summit entertainment newmarket capital group
103731,Mud,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,,Drama,['Drama'],"['river', 'snake', 'arkansas', 'fugitive', 'river boat']",2013-05-01,2013.0,10000000,21587700,130.0,17.663353,7.0,1068,"['FilmNation Entertainment', 'Everest Entertainment']","['Matthew McConaughey', 'Tye Sheridan', 'Jacob Lofland', 'Sam Shepard', 'Reese Witherspoon']",en,Released,drama river snake arkansas fugitive river boat matthew mcconaughey tye sheridan jacob lofland filmnation entertainment everest entertainment
164558,One Direction: This Is Us,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",A motion picture event.,Documentary|Music,"['Documentary', 'Music']",['concert'],2013-08-28,2013.0,10000000,0,92.0,7.944457,8.0,201,"['Columbia Pictures', 'Sony Pictures']","['Harry Styles', 'Niall Horan', 'Zayn Malik', 'Louis Tomlinson', 'Liam Payne']",en,Released,documentary music concert harry styles niall horan zayn malik columbia pictures sony pictures
75900,My Week with Marilyn,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",,Drama,['Drama'],"['based on novel', 'biography', 'historical figure', 'marilyn monroe']",2011-10-17,2011.0,6400000,35057696,99.0,21.006078,6.6,406,"['BBC Films', 'The Weinstein Company', 'UK Film Council']","['Michelle Williams', 'Eddie Redmayne', 'Kenneth Branagh', 'Julia Ormond', 'Judi Dench']",en,Released,drama based on novel biography historical figure marilyn monroe michelle williams eddie redmayne kenneth branagh bbc films the weinstein company
9515,The Matador,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",A hitman and a salesman walk into a bar...,Action|Comedy|Crime|Drama|Thriller,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","['mexico city', 'midlife crisis', 'cocktail', 'independent film', 'stranger', 'hit man']",2005-05-12,2005.0,10000000,17297244,96.0,5.647538,6.2,136,['Miramax Films'],"['Pierce Brosnan', 'Greg Kinnear', 'Hope Davis', 'Portia Dawson', 'Adam Scott']",en,Released,action comedy crime drama thriller mexico city midlife crisis cocktail independent film stranger pierce brosnan greg kinnear hope davis miramax films
328425,The Gift,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",Not every gift is welcome.,Thriller|Mystery,"['Thriller', 'Mystery']","['detective', 'stalker', 'gift', 'bully', 'psychological thriller']",2015-07-30,2015.0,5000000,58978653,108.0,27.247013,6.7,1049,"['Blumhouse Productions', 'Blue-Tongue Films', 'Huayi Brothers Media']","['Jason Bateman', 'Rebecca Hall', 'Joel Edgerton', 'Allison Tolman', 'Tim Griffin']",en,Released,thriller mystery detective stalker gift bully psychological thriller jason bateman rebecca hall joel edgerton blumhouse productions blue-tongue films
1542,Office Space,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,Work sucks.,Comedy|Crime,"['Comedy', 'Crime']","['suburbia', 'downsizing', 'software engineer', 'burnout', 'dallas texas', 'beach resort', 'coworker relationship', 'laziness', 'duringcreditsstinger', 'business rivalry']",1999-02-19,1999.0,10000000,12827813,89.0,18.366362,7.4,1050,"['Twentieth Century Fox Film Corporation', 'Cubicle Inc.']","['Ron Livingston', 'Jennifer Aniston', 'David Herman', 'Ajay Naidu', 'Diedrich Bader']",en,Released,comedy crime suburbia downsizing software engineer burnout dallas texas ron livingston jennifer aniston david herman twentieth century fox film corporation cubicle inc.
87093,Big Eyes,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",She created it. He sold it. And they bought it.,Drama,['Drama'],"['wife husband relationship', 'artist', 'court case']",2014-12-24,2014.0,10000000,28883511,105.0,28.570174,6.8,1196,"['The Weinstein Company', 'Silverwood Films', 'Electric City Entertainment']","['Amy Adams', 'Christoph Waltz', 'Krysten Ritter', 'Danny Huston', 'Jason Schwartzman']",en,Released,drama wife husband relationship artist court case amy adams christoph waltz krysten ritter the weinstein company silverwood films
10029,Very Bad Things,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",They've been bad. Very bad.,Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']","['prostitute', 'hotel', 'cocaine', 'nudity', 'psychopath', 'stag night', 'friends', 'murder', 'independent film', 'marijuana']",1998-09-11,1998.0,30000000,9898412,100.0,5.671691,6.2,179,"['Initial Entertainment Group (IEG)', 'Interscope Communications', 'VBT Productions']","['Jon Favreau', 'Leland Orser', 'Cameron Diaz', 'Christian Slater', 'Jeremy Piven']",en,Released,comedy crime thriller prostitute hotel cocaine nudity psychopath jon favreau leland orser cameron diaz initial entertainment group (ieg) interscope communications
9893,Sleepover,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",The rules are set. The game is on.,Comedy|Family,"['Comedy', 'Family']","['high school', 'scavenger hunt', 'teenage crush', 'slumber party', 'teenager', 'teen comedy']",2004-07-09,2004.0,0,0,89.0,5.842299,5.3,101,[],"['Alexa PenaVega', 'Mika Boorem', 'Jane Lynch', 'Sara Paxton', 'Brie Larson']",en,Released,comedy family high school scavenger hunt teenage crush slumber party teenager alexa penavega mika boorem jane lynch
11507,Body Double,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",You can't believe everything you see.,Crime|Mystery|Horror|Thriller,"['Crime', 'Mystery', 'Horror', 'Thriller']","['female nudity', 'pornography', 'claustrophobia', 'nudity', 'witness', 'police', 'movie in movie', 'murder', 'neighbor', 'los angeles']",1984-10-25,1984.0,10000000,8801940,114.0,9.525626,6.4,137,"['Columbia Pictures Corporation', 'Delphi II Productions']","['Craig Wasson', 'Melanie Griffith', 'Gregg Henry', 'Deborah Shelton', 'Guy Boyd']",en,Released,crime mystery horror thriller female nudity pornography claustrophobia nudity witness craig wasson melanie griffith gregg henry columbia pictures corporation delphi ii productions
37931,MacGruber,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",He's the ultimate tool.,Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']","['aftercreditsstinger', 'duringcreditsstinger']",2010-05-21,2010.0,10000000,6110000,90.0,14.038512,5.1,179,['Relativity Media'],"['Will Forte', 'Kristen Wiig', 'Val Kilmer', 'Ryan Phillippe', 'Maya Rudolph']",en,Released,action adventure comedy aftercreditsstinger duringcreditsstinger will forte kristen wiig val kilmer relativity media
3472,Dirty Pretty Things,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.",Every dream has its price.,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']","['london england', 'prostitute', 'hotel', 'night watchman', 'illegal immigration', 'immigration law', 'transplanted organ', 'turk', 'delinquency']",2002-09-05,2002.0,0,0,97.0,9.177896,6.8,131,"['Miramax Films', 'BBC Films', 'Celador Productions']","['Chiwetel Ejiofor', 'Audrey Tautou', 'Sergi López', 'Benedict Wong', 'Sophie Okonedo']",en,Released,crime drama thriller london england prostitute hotel night watchman illegal immigration chiwetel ejiofor audrey tautou sergi lópez miramax films bbc films
87818,Movie 43,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",The biggest cast ever assembled for the most outrageous comedy ever made.,Comedy,['Comedy'],"['slapstick', 'ensemble cast', 'duringcreditsstinger', 'woman director', 'laxative']",2013-01-01,2013.0,6000000,32438988,90.0,35.350303,4.4,797,"['Greenestreet Films', 'Relativity Media', 'Virgin Produced']","['Anna Faris', 'Emma Stone', 'Halle Berry', 'Kate Winslet', 'Hugh Jackman']",en,Released,comedy slapstick ensemble cast duringcreditsstinger woman director laxative anna faris emma stone halle berry greenestreet films relativity media
13160,Over Her Dead Body,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",She's passed on... But she's not moving on.,Comedy,['Comedy'],"['diary', 'romantic comedy', 'death of lover', 'spirit', 'death by accident', 'psychic', 'moving on']",2008-02-01,2008.0,10000000,0,95.0,12.067921,5.3,145,"['The Safran Company', 'Gold Circle Films', 'Dead Fiancée Productions']","['Eva Longoria', 'Jason Biggs', 'Lake Bell', 'Paul Rudd', 'Lindsay Sloane']",en,Released,comedy diary romantic comedy death of lover spirit death by accident eva longoria jason biggs lake bell the safran company gold circle films
88005,Seeking a Friend for the End of the World,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",Nice knowing you.,Comedy|Drama|Romance|Science Fiction,"['Comedy', 'Drama', 'Romance', 'Science Fiction']","['asteroid', 'road trip', 'end of the world', 'woman director']",2012-06-22,2012.0,10000000,9636289,101.0,30.863082,6.3,700,"['Mandate Pictures', 'Indian Paintbrush', 'Anonymous Content']","['Steve Carell', 'Keira Knightley', 'Connie Britton', 'Adam Brody', 'Rob Corddry']",en,Released,comedy drama romance science fiction asteroid road trip end of the world woman director steve carell keira knightley connie britton mandate pictures indian paintbrush
52067,Cedar Rapids,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,Today is the first day... of the rest of his weekend.,Comedy,['Comedy'],"['hotel', 'infidelity', 'one-night stand', 'friendship', 'swimming pool', 'drinking', 'naive', 'duringcreditsstinger']",2011-02-11,2011.0,0,6861102,87.0,10.254807,5.9,135,['Ad Hominem Enterprises'],"['Anne Heche', 'Ed Helms', 'Sigourney Weaver', 'John C. Reilly', 'Rob Corddry']",en,Released,comedy hotel infidelity one-night stand friendship swimming pool anne heche ed helms sigourney weaver ad hominem enterprises
73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",Some Legacies Must End.,Drama,['Drama'],"['usa', 'neo-nazi', 'prison', 'skinhead', 'brother brother relationship', 'rape', 'fascism', 'brother', 'basketball', 'jail']",1998-10-30,1998.0,20000000,23875127,119.0,73.567232,8.2,3016,"['New Line Cinema', 'The Turman-Morrissey Company', 'Savoy Pictures']","['Edward Norton', 'Edward Furlong', ""Beverly D'Angelo"", 'Avery Brooks', 'Jennifer Lien']",en,Released,drama usa neo-nazi prison skinhead brother brother relationship edward norton edward furlong beverly d'angelo new line cinema the turman-morrissey company
134597,The Collection,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",Every great collector has a vision.,Horror|Thriller,"['Horror', 'Thriller']","['mercenary', 'party', 'sequel', 'gore', 'escape', 'serial killer', 'masked killer', 'trap']",2012-09-21,2012.0,0,6842058,94.0,16.361743,5.9,289,"['Fortress Features', 'LD Entertainment']","['Josh Stewart', 'Christopher McDonald', 'Emma Fitzpatrick', 'Lee Tergesen', 'Erin Way']",en,Released,horror thriller mercenary party sequel gore escape josh stewart christopher mcdonald emma fitzpatrick fortress features ld entertainment
404,The Straight Story,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",,Drama,['Drama'],"['brother brother relationship', 'mississippi', 'wisconsin', 'lawnmower', 'iowa', 'biography', 'based on true story', 'independent film', 'family relationships', 'family']",1999-10-15,1999.0,10000000,0,112.0,15.280261,7.7,306,"['Walt Disney Pictures', 'Channel Four Films', 'Asymmetrical Productions']","['Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz', 'Joseph A. Carpenter', 'Donald Wiegert']",en,Released,drama brother brother relationship mississippi wisconsin lawnmower iowa richard farnsworth sissy spacek jane galloway heitz walt disney pictures channel four films
209403,Bad Words,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.",The end justifies the means,Comedy,['Comedy'],"['competition', 'satire', 'spelling bee', 'estranged father', 'unlikely friendship', 'anger issues']",2013-09-06,2013.0,9500000,7800000,88.0,14.105392,6.4,334,"['Darko Entertainment', 'Aggregate Film']","['Jason Bateman', 'Kathryn Hahn', 'Rohan Chand', 'Philip Baker Hall', 'Allison Janney']",en,Released,comedy competition satire spelling bee estranged father unlikely friendship jason bateman kathryn hahn rohan chand darko entertainment aggregate film
7942,"Run, Fatboy, Run","Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",Love. Commitment. Responsibility. There's nothing he won't run away from.,Comedy|Romance,"['Comedy', 'Romance']","['father son relationship', 'new love', 'fiancé', 'training', 'rent', 'jogging', 'marathon', 'wedding', 'pregnancy']",2007-09-06,2007.0,10000000,33000000,100.0,14.905357,6.2,238,"['Entertainment Films', 'Material Entertainment', 'Beech Hill Films']","['Simon Pegg', 'Thandie Newton', 'Hank Azaria', 'Dylan Moran', 'Harish Patel']",en,Released,comedy romance father son relationship new love fiancé training rent simon pegg thandie newton hank azaria entertainment films material entertainment
253331,Black or White,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",There's more to family than what you see.,Drama,['Drama'],"['grieving widower', 'widower']",2014-09-06,2014.0,9000000,21571189,121.0,12.172131,6.5,115,['Treehouse Pictures'],"['Kevin Costner', 'Jillian Estell', 'Jennifer Ehle', 'Gillian Jacobs', 'Octavia Spencer']",en,Released,drama grieving widower widower kevin costner jillian estell jennifer ehle treehouse pictures
9952,Rescue Dawn,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,A true story of survival... declassified.,Adventure|Drama|War,"['Adventure', 'Drama', 'War']","['war crimes', 'violence', 'laotian soldier', 'pipe smoking', 'rice paddy', 'letter from home', ""ant's nest"", 'net fishing', 'dragging someone']",2006-09-09,2006.0,10000000,7177143,126.0,17.078656,6.9,336,['Metro-Goldwyn-Mayer (MGM)'],"['Christian Bale', 'Steve Zahn', 'Marshall Bell', 'Toby Huss', 'Pat Healy']",en,Released,adventure drama war war crimes violence laotian soldier pipe smoking rice paddy christian bale steve zahn marshall bell metro-goldwyn-mayer (mgm)
